study.ID,ID,publication.year,data.year,exp.year,exp.length (months),disturbance,focus,technique,intervention,paradigm,hypothesis,pathway,plant.species,target.plant,measure.success,outcome,measured.factor,treatment,control,unit,Nsites,n.t,n.c,ntotalsamples,mean.t,mean.c,sd.t,sd.c,se.t,se.c,p,df,measure.dispersion,lat,long,continent,country,ecosystem,elevation (m),MAP (mm),aridity.index,potential.evaporation (mm),grazing,soil,notes
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,shoot dry weight,"inoculation with exotic G. claroideum, 9 months after planting",non inoculation,g dw,1,15,15,60,0.73,0.43,0.15,0,0.04,0,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,shoot dry weight,"inoculation with native mycorrhizal fungi, 12 months after planting",non inoculation,g dw,1,15,15,60,2.23,0.54,0.27,0.27,0.07,0.07,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,shoot dry weight,"inoculation with exotic G. claroideum, 12 months after planting",non inoculation,g dw,1,15,15,60,0.82,0.54,0.23,0.27,0.06,0.07,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,nitrogen,"inoculation with native mycorrhizal fungi, 0 months after planting",non inoculation,mg per plant,1,15,15,60,5.07,0.47,,,,,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,nitrogen,"inoculation with exotic G. claroideum, 0 months after planting",non inoculation,mg per plant,1,15,15,60,1.57,0.47,,,,,0.1,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,nitrogen,"inoculation with native mycorrhizal fungi, 6 months after planting",non inoculation,mg per plant,1,15,15,60,12.75,1.55,,,,,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,nitrogen,"inoculation with exotic G. claroideum, 6 months after planting",non inoculation,mg per plant,1,15,15,60,7.93,1.55,,,,,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,nitrogen,"inoculation with native mycorrhizal fungi, 12 months after planting",non inoculation,mg per plant,1,15,15,60,33.79,5.05,,,,,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,nitrogen,"inoculation with exotic G. claroideum, 12 months after planting",non inoculation,mg per plant,1,15,15,60,7.27,5.05,,,,,0.1,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,phosphorus,"inoculation with native mycorrhizal fungi, 0 months after planting",non inoculation,mg per plant,1,15,15,60,0.26,0.06,,,,,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,phosphorus,"inoculation with exotic G. claroideum, 0 months after planting",non inoculation,mg per plant,1,15,15,60,0.07,0.06,,,,,0.1,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,phosphorus,"inoculation with native mycorrhizal fungi, 6 months after planting",non inoculation,mg per plant,1,15,15,60,0.39,0.11,,,,,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,phosphorus,"inoculation with exotic G. claroideum, 6 months after planting",non inoculation,mg per plant,1,15,15,60,0.3,0.11,,,,,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,phosphorus,"inoculation with native mycorrhizal fungi, 12 months after planting",non inoculation,mg per plant,1,15,15,60,1.38,0.29,,,,,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,phosphorus,"inoculation with exotic G. claroideum, 12 months after planting",non inoculation,mg per plant,1,15,15,60,0.44,0.29,,,,,0.1,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,potassium,"inoculation with native mycorrhizal fungi, 0 months after planting",non inoculation,mg per plant,1,15,15,60,3.62,0.52,,,,,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,potassium,"inoculation with exotic G. claroideum, 0 months after planting",non inoculation,mg per plant,1,15,15,60,2,0.52,,,,,0.1,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,potassium,"inoculation with native mycorrhizal fungi, 6 months after planting",non inoculation,mg per plant,1,15,15,60,5.17,2.42,,,,,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,potassium,"inoculation with exotic G. claroideum, 6 months after planting",non inoculation,mg per plant,1,15,15,60,4.45,2.42,,,,,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,potassium,"inoculation with native mycorrhizal fungi, 12 months after planting",non inoculation,mg per plant,1,15,15,60,6.48,2.09,,,,,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,potassium,"inoculation with exotic G. claroideum, 12 months after planting",non inoculation,mg per plant,1,15,15,60,2.39,2.09,,,,,0.1,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,ph,inoculation with native mycorrhizal fungi ,non inoculation,,1,15,15,60,8.34,8.35,,,,,0.1,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,ph,inoculation with exotic G. claroideum ,non inoculation,,1,15,15,60,8.21,8.35,,,,,0.1,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,electrical conductivity,inoculation with native mycorrhizal fungi ,non inoculation,uS cm-1,1,15,15,60,246,253,,,,,0.1,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,electrical conductivity,inoculation with exotic G. claroideum ,non inoculation,uS cm-1,1,15,15,60,250,253,,,,,0.1,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,total N,inoculation with native mycorrhizal fungi ,non inoculation,g kg-1,1,15,15,60,1.9,1.7,,,,,0.1,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,total N,inoculation with exotic G. claroideum ,non inoculation,g kg-1,1,15,15,60,2,1.7,,,,,0.1,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,available P,inoculation with native mycorrhizal fungi ,non inoculation,ug g-1,1,15,15,60,6,6,,,,,0.1,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,available P,inoculation with exotic G. claroideum ,non inoculation,ug g-1,1,15,15,60,7,6,,,,,0.1,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,extractable K,inoculation with native mycorrhizal fungi ,non inoculation,ug g-1,1,15,15,60,403,311,,,,,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
104,104.4,2003,2001,2000,12,agriculture,vegetation,mycorrhizal,mycorrhizal inoculation ,active,mycorrhizal inoculation-plants establishment,mycorrhizal inoculation-plants establishment,Rhamnus lycioides,"Olea europaea, Pistacia lentiscus, Retama sphaerocarpa, Rhamnus lycioides",native vegetation,native species,extractable K,inoculation with exotic G. claroideum ,non inoculation,ug g-1,1,15,15,60,373,311,,,,,0.05,59,std.error,38.38,-1.16,Europe,Spain,agriculture,,315,,,unreported animal,physicochemical properties,
