"","study.ID","ID","publication.year","data.year","exp.year","exp.length","disturbance","focus","technique","intervention","paradigm","hypothesis","pathway","plant.species","target.plant","measure.success","outcome","measured.factor","treatment","control","unit","Nsites","n.t","n.c","ntotalsamples","mean.t","mean.c","sd.t","sd.c","se.t","se.c","p","df","measure.dispersion","lat","long","continent","country","ecosystem","elevation","MAP","MAT","aridity.index","potential.evaporation (mm)","grazing","soil","notes"
"1736",188,188.14,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","nutrient cycling","young fields, less than 40 years of restoration","no control",NA,7,3,NA,7,24.18,NA,8.23,NA,NA,NA,0.05,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1737",188,188.14,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","nutrient cycling","old fields, more than 40 years of restoration","no control",NA,7,3,NA,7,33.39,NA,7.96,NA,NA,NA,0.05,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1738",188,188.2,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","litter cover","young fields, less than 40 years of restoration","no control","percent",7,3,NA,7,21.3,NA,20.71,NA,NA,NA,0.1,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1739",188,188.2,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","litter cover","old fields, more than 40 years of restoration","no control","percent",7,3,NA,7,16.2,NA,14.71,NA,NA,NA,0.1,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1740",188,188.3,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","stone cover","young fields, less than 40 years of restoration","no control","percent",7,3,NA,7,11.2,NA,17.59,NA,NA,NA,0.1,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1741",188,188.3,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","stone cover","old fields, more than 40 years of restoration","no control","percent",7,3,NA,7,15.8,NA,19.5,NA,NA,NA,0.1,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1742",188,188.4,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","shrub cover","young fields, less than 40 years of restoration","no control","percent",7,3,NA,7,12.2,NA,6.35,NA,NA,NA,0.05,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1743",188,188.4,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","shrub cover","old fields, more than 40 years of restoration","no control","percent",7,3,NA,7,34.2,NA,11.72,NA,NA,NA,0.05,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1744",188,188.5,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","sub shrubs cover","young fields, less than 40 years of restoration","no control","percent",7,3,NA,7,4.3,NA,12.2,NA,NA,NA,0.1,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1745",188,188.5,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","sub shrubs cover","old fields, more than 40 years of restoration","no control","percent",7,3,NA,7,0,NA,0.001,NA,NA,NA,0.1,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1746",188,188.6,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","forbs cover","young fields, less than 40 years of restoration","no control","percent",7,3,NA,7,7.7,NA,13.28,NA,NA,NA,0.1,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1747",188,188.6,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","forbs cover","old fields, more than 40 years of restoration","no control","percent",7,3,NA,7,0,NA,0.001,NA,NA,NA,0.1,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1748",188,188.7,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","plant cover","young fields, less than 40 years of restoration","no control","percent",7,3,NA,7,24.2,NA,15.38,NA,NA,NA,0.1,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1749",188,188.7,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","plant cover","old fields, more than 40 years of restoration","no control","percent",7,3,NA,7,34.2,NA,11.72,NA,NA,NA,0.1,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1750",188,188.8,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","number of patches","young fields, less than 40 years of restoration","no control","No 10 m-1",7,3,NA,7,1,NA,0.78,NA,NA,NA,0.05,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1751",188,188.8,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","number of patches","old fields, more than 40 years of restoration","no control","No 10 m-1",7,3,NA,7,1.7,NA,0.68,NA,NA,NA,0.05,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1752",188,188.9,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","total patch area","young fields, less than 40 years of restoration","no control","m2",7,3,NA,7,15.54,NA,7.42,NA,NA,NA,0.05,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1753",188,188.9,2016,NA,1973,492,"agriculture","vegetation","natural recovery","vegetation","passive","agriculture abandonment","agriculture abandonment-vegetation restoration","multiple","multiple","landscape functionality","habitat","total patch area","old fields, more than 40 years of restoration","no control","m2",7,3,NA,7,136.17,NA,126.64,NA,NA,NA,0.05,6,"std.dev",-31.78,-69.28,"South America","Argentina","agriculture",2200,100,22,3.13,NA,NA,NA,NA
"1754",206,206.1,2014,2008,2008,60,"agriculture","vegetation","seeding, irrigation","water addition","active","shrub restoration through grass seeding and irrigation","shrub restoration-seeding and irrigation","Distichilis spicata","native shrubs","native plant establishment","plants","plant abundance","irrigation and seeded, year 2","no irrigation and seeded","No m-2",2,6,6,36,0,0,0.001,0.001,0,0,NA,35,"std.error",38.84,-119.18,"North America","USA","agriculture",1345,127,21.29,4.06,NA,"cattle","water addition",NA
"1755",206,206.1,2014,2008,2008,60,"agriculture","vegetation","seeding, irrigation","water addition","active","shrub restoration through grass seeding and irrigation","shrub restoration-seeding and irrigation","Distichilis spicata","native shrubs","native plant establishment","plants","plant abundance","irrigation and seeded, year 4","irrigation and unseeded","No m-2",2,6,6,36,0.54,0,1.3,0.001,0.53,0,NA,35,"std.error",38.84,-119.18,"North America","USA","agriculture",1345,127,21.29,4.06,NA,"cattle","water addition",NA
"1756",206,206.1,2014,2008,2008,60,"agriculture","vegetation","seeding, irrigation","water addition","active","shrub restoration through grass seeding and irrigation","shrub restoration-seeding and irrigation","Distichilis spicata","native shrubs","native plant establishment","plants","plant biomass","irrigation and seeded, year 2","no irrigation and seeded","g m-2",2,6,6,36,0,0,0.001,0.001,0,0,NA,35,"std.error",38.84,-119.18,"North America","USA","agriculture",1345,127,21.29,4.06,NA,"cattle","water addition",NA
"1757",206,206.1,2014,2008,2008,60,"agriculture","vegetation","seeding, irrigation","water addition","active","shrub restoration through grass seeding and irrigation","shrub restoration-seeding and irrigation","Distichilis spicata","native shrubs","native plant establishment","plants","plant biomass","irrigation and seeded, year 4","irrigation and unseeded","g m-2",2,6,6,36,0,0,0.001,0.001,0,0,NA,35,"std.error",38.84,-119.18,"North America","USA","agriculture",1345,127,21.29,4.06,NA,"cattle","water addition",NA
"1758",206,206.1,2014,2008,2008,60,"agriculture","vegetation","seeding, irrigation","water addition","active","shrub restoration through grass seeding and irrigation","shrub restoration-seeding and irrigation","Distichilis spicata","native shrubs","native plant establishment","plants","weed density","irrigation and seeded, year 2","no irrigation and seeded","No m-2",2,6,6,36,268.78,10.86,83.11,13.3,33.93,5.43,0.05,35,"std.error",38.84,-119.18,"North America","USA","agriculture",1345,127,21.29,4.06,NA,"cattle","water addition",NA
"1759",206,206.1,2014,2008,2008,60,"agriculture","vegetation","seeding, irrigation","water addition","active","shrub restoration through grass seeding and irrigation","shrub restoration-seeding and irrigation","Distichilis spicata","native shrubs","native plant establishment","plants","weed density","irrigation and seeded, year 4","irrigation and unseeded","No m-2",2,6,6,36,146.61,168.32,39.88,76.47,16.28,31.22,0.1,35,"std.error",38.84,-119.18,"North America","USA","agriculture",1345,127,21.29,4.06,NA,"cattle","water addition",NA
"1760",206,206.1,2014,2008,2008,60,"agriculture","vegetation","seeding, irrigation","water addition","active","shrub restoration through grass seeding and irrigation","shrub restoration-seeding and irrigation","Distichilis spicata","native shrubs","native plant establishment","plants","weed biomass","irrigation and seeded, year 2","no irrigation and seeded","g m-2",2,6,6,36,527.03,148.65,110.33,148.95,45.04,60.81,0.05,35,"std.error",38.84,-119.18,"North America","USA","agriculture",1345,127,21.29,4.06,NA,"cattle","water addition",NA
"1761",206,206.1,2014,2008,2008,60,"agriculture","vegetation","seeding, irrigation","water addition","active","shrub restoration through grass seeding and irrigation","shrub restoration-seeding and irrigation","Distichilis spicata","native shrubs","native plant establishment","plants","weed biomass","irrigation and seeded, year 4","irrigation and unseeded","g m-2",2,6,6,36,27.27,9.09,16.71,16.71,6.82,6.82,0.1,35,"std.error",38.84,-119.18,"North America","USA","agriculture",1345,127,21.29,4.06,NA,"cattle","water addition",NA
"1762",206,206.1,2014,2008,2008,60,"agriculture","vegetation","seeding, irrigation","water addition","active","shrub restoration through grass seeding and irrigation","shrub restoration-seeding and irrigation","Distichilis spicata","native shrubs","native plant establishment","plants","perennial grass cover","irrigation and seeded","no irrigation and seeded","percent",2,6,6,36,8.37,1.32,4.31,1.62,1.76,0.66,0.05,35,"std.error",38.84,-119.18,"North America","USA","agriculture",1345,127,21.29,4.06,NA,"cattle","water addition",NA
"1763",206,206.1,2014,2008,2008,60,"agriculture","vegetation","seeding, irrigation","water addition","active","shrub restoration through grass seeding and irrigation","shrub restoration-seeding and irrigation","Distichilis spicata","native shrubs","native plant establishment","plants","annuals cover","irrigation and seeded","no irrigation and seeded","percent",2,6,6,36,47.58,65.19,12.39,7.01,5.06,2.86,0.05,35,"std.error",38.84,-119.18,"North America","USA","agriculture",1345,127,21.29,4.06,NA,"cattle","water addition",NA
"1764",206,206.1,2014,2008,2008,60,"agriculture","vegetation","seeding, irrigation","water addition","active","shrub restoration through grass seeding and irrigation","shrub restoration-seeding and irrigation","Distichilis spicata","native shrubs","native plant establishment","plants","bare ground","irrigation and seeded","no irrigation and seeded","percent",2,6,6,36,13.78,13.78,5.44,5.44,2.22,2.22,0.05,35,"std.error",38.84,-119.18,"North America","USA","agriculture",1345,127,21.29,4.06,NA,"cattle","water addition",NA
"1765",206,206.1,2014,2008,2008,60,"agriculture","vegetation","seeding, irrigation","water addition","active","shrub restoration through grass seeding and irrigation","shrub restoration-seeding and irrigation","Distichilis spicata","native shrubs","native plant establishment","plants","shrub survival","irrigation and seeded, year 2","no irrigation and seeded","percent",2,6,6,36,23.57,35.62,8.52,9.85,3.48,4.02,0.1,35,"std.error",38.84,-119.18,"North America","USA","agriculture",1345,127,21.29,4.06,NA,"cattle","water addition",NA
"1766",206,206.1,2014,2008,2008,60,"agriculture","vegetation","seeding, irrigation","water addition","active","shrub restoration through grass seeding and irrigation","shrub restoration-seeding and irrigation","Distichilis spicata","native shrubs","native plant establishment","plants","shrub survival","irrigation and seeded, year 4","irrigation and unseeded","percent",2,6,6,36,18.67,11.73,6.86,4.9,2.8,2,0.05,35,"std.error",38.84,-119.18,"North America","USA","agriculture",1345,127,21.29,4.06,NA,"cattle","water addition",NA
